Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-07 11:11:28.736,0.407137,0.59724,0.662501,0.090025,0.025443,0.025482,0,0,17
2021-12-07 11:11:29.735,0.406899,0.596517,0.660769,0.091192,0.025992,0.026592,0,0,17
2021-12-07 11:11:30.736,0.405607,0.594942,0.65918,0.095406,0.024465,0.025209,0,0,17
2021-12-07 11:11:31.732,0.406365,0.596843,0.661201,0.092966,0.023621,0.025173,0,0,17
2021-12-07 11:11:32.735,0.408079,0.598324,0.662199,0.094049,0.023735,0.023755,0,0,17
2021-12-07 11:11:33.733,0.406644,0.596354,0.661865,0.093657,0.025647,0.025607,0,0,17
2021-12-07 11:11:34.736,0.407006,0.598219,0.662648,0.092743,0.026905,0.026922,0,0,17
2021-12-07 11:11:35.736,0.40692,0.596659,0.660916,0.093602,0.026374,0.025743,0,0,17
2021-12-07 11:11:36.735,0.406558,0.595788,0.660356,0.094214,0.026045,0.026977,0,0,17
2021-12-07 11:11:37.736,0.406426,0.596192,0.659832,0.094301,0.02662,0.026469,0,0,17
2021-12-07 11:11:38.736,0.404825,0.594338,0.659768,0.093934,0.028908,0.02816,0,0,17
2021-12-07 11:11:39.736,0.407503,0.597562,0.662147,0.095926,0.026765,0.026432,0,0,17
2021-12-07 11:11:40.735,0.406258,0.596523,0.661403,0.09443,0.025893,0.027331,0,0,17
2021-12-07 11:11:41.736,0.40723,0.597657,0.661863,0.091501,0.026821,0.027592,0,0,17
2021-12-07 11:11:42.736,0.406888,0.595798,0.6611,0.094043,0.025464,0.02462,0,0,17
2021-12-07 11:11:43.736,0.405628,0.593803,0.658399,0.091591,0.025323,0.024541,0,0,17
2021-12-07 11:11:44.735,0.406069,0.595058,0.659566,0.097376,0.025817,0.026205,0,0,17
2021-12-07 11:11:45.736,0.404967,0.593435,0.658252,0.091216,0.023623,0.023298,0,0,17
2021-12-07 11:11:46.736,0.405229,0.594811,0.660677,0.0928,0.024004,0.023813,0,0,17
2021-12-07 11:11:47.736,0.405975,0.594958,0.66099,0.091722,0.024682,0.024378,0,0,17
2021-12-07 11:11:48.731,0.406594,0.596902,0.662002,0.093664,0.026366,0.025691,0,0,17
2021-12-07 11:11:50.234,0.407882,0.597983,0.66275,0.093914,0.024262,0.02523,0,0,17
2021-12-07 11:11:51.234,0.406071,0.596192,0.659996,0.094591,0.025791,0.025772,0,0,17
2021-12-07 11:11:52.235,0.406936,0.597095,0.661091,0.092184,0.024008,0.024209,0,0,17
2021-12-07 11:11:53.235,0.406579,0.594811,0.65861,0.091393,0.024887,0.02498,0,0,17
2021-12-07 11:11:54.235,0.406573,0.596087,0.660788,0.091872,0.024661,0.024772,0,0,17
2021-12-07 11:11:55.234,0.406631,0.596549,0.661403,0.09326,0.026086,0.025547,0,0,17
2021-12-07 11:11:56.235,0.407287,0.597667,0.662019,0.091893,0.026867,0.026901,0,0,17
2021-12-07 11:11:57.232,0.407155,0.596828,0.661303,0.095763,0.024267,0.024239,0,0,17
2021-12-07 11:11:58.231,0.406457,0.596465,0.660349,0.091351,0.024626,0.026151,0,0,17
2021-12-07 11:11:59.234,0.405969,0.595413,0.659598,0.092827,0.025382,0.025064,0,0,17
2021-12-07 11:12:00.235,0.408342,0.597687,0.662308,0.093286,0.026016,0.0254,0,0,17
2021-12-07 11:12:01.235,0.406358,0.596281,0.660861,0.091779,0.023844,0.024704,0,0,17
2021-12-07 11:12:02.234,0.407597,0.59804,0.662855,0.092715,0.025984,0.025473,0,0,17
2021-12-07 11:12:03.230,0.406432,0.596559,0.661278,0.091686,0.025641,0.026625,0,0,17
2021-12-07 11:12:04.233,0.407173,0.597769,0.662758,0.090204,0.025248,0.026218,0,0,17
2021-12-07 11:12:05.235,0.405919,0.595946,0.660748,0.093514,0.025003,0.023598,0,0,17
2021-12-07 11:12:06.234,0.406961,0.596638,0.661379,0.090545,0.024968,0.025502,0,0,17
2021-12-07 11:12:07.234,0.405541,0.596072,0.660243,0.091887,0.025964,0.027354,0,0,17
2021-12-07 11:12:08.233,0.407287,0.597878,0.662418,0.094127,0.026483,0.026561,0,0,17
2021-12-07 11:12:09.234,0.406106,0.596507,0.662294,0.088397,0.021911,0.022985,0,0,17
2021-12-07 11:12:10.234,0.405882,0.595369,0.659821,0.093089,0.024342,0.023547,0,0,17
2021-12-07 11:12:11.233,0.406861,0.597663,0.662253,0.090833,0.025739,0.024498,0,0,17
2021-12-07 11:12:12.233,0.406038,0.595662,0.661045,0.09285,0.02707,0.027358,0,0,17
2021-12-07 11:12:13.733,0.405445,0.594561,0.658871,0.091387,0.026321,0.025752,0,0,17
2021-12-07 11:12:14.735,0.40526,0.595496,0.660159,0.09075,0.02532,0.025592,0,0,17
2021-12-07 11:12:15.735,0.406159,0.595625,0.659749,0.091346,0.026639,0.027563,0,0,17
2021-12-07 11:12:16.733,0.406524,0.596859,0.661474,0.091191,0.026757,0.025958,0,0,17
2021-12-07 11:12:17.729,0.406728,0.596549,0.661017,0.092074,0.02495,0.02525,0,0,17
2021-12-07 11:12:18.732,0.406692,0.595152,0.659204,0.090961,0.024459,0.024369,0,0,17
2021-12-07 11:12:19.734,0.405465,0.594804,0.659957,0.091095,0.026004,0.026088,0,0,17
2021-12-07 11:12:20.730,0.406958,0.597234,0.662288,0.088555,0.025717,0.026408,0,0,17
2021-12-07 11:12:21.732,0.407917,0.598962,0.66262,0.090756,0.024352,0.024564,0,0,17
2021-12-07 11:12:22.730,0.405427,0.595838,0.660271,0.092242,0.02795,0.028984,0,0,17
2021-12-07 11:12:23.733,0.406184,0.595869,0.659625,0.091507,0.027431,0.027649,0,0,17
2021-12-07 11:12:24.729,0.407018,0.596164,0.66098,0.092546,0.027075,0.026152,0,0,17
2021-12-07 11:12:25.732,0.407409,0.596931,0.660752,0.091317,0.025293,0.025873,0,0,17
2021-12-07 11:12:26.733,0.406584,0.596848,0.661118,0.092003,0.025351,0.024987,0,0,17
2021-12-07 11:12:28.228,0.407121,0.59714,0.661643,0.090154,0.025821,0.024468,0,0,17
2021-12-07 11:12:29.231,0.406383,0.596916,0.660376,0.091313,0.026316,0.025965,0,0,17
2021-12-07 11:12:30.234,0.40776,0.597105,0.661204,0.094215,0.026069,0.026807,0,0,17
2021-12-07 11:12:31.733,0.407637,0.59695,0.66139,0.09126,0.025995,0.026546,0,0,17
2021-12-07 11:12:32.733,0.408248,0.596675,0.660705,0.091338,0.025447,0.025694,0,0,17
2021-12-07 11:12:33.729,0.407202,0.59746,0.661994,0.089826,0.023209,0.024306,0,0,17
2021-12-07 11:12:34.733,0.406838,0.595947,0.660477,0.090362,0.023647,0.024382,0,0,17
2021-12-07 11:12:35.733,0.408369,0.597499,0.661532,0.088914,0.024866,0.024576,0,0,17
2021-12-07 11:12:36.733,0.406925,0.595341,0.659042,0.09051,0.02623,0.02595,0,0,17
2021-12-07 11:12:37.732,0.407933,0.596685,0.66065,0.090717,0.024874,0.024542,0,0,17
2021-12-07 11:12:38.733,0.406836,0.596192,0.661146,0.094086,0.025401,0.02517,0,0,17
2021-12-07 11:12:39.733,0.407329,0.596234,0.661109,0.09163,0.024935,0.024904,0,0,17
2021-12-07 11:12:40.733,0.407629,0.597462,0.66223,0.091288,0.024979,0.02456,0,0,17
2021-12-07 11:12:41.728,0.407681,0.597055,0.661365,0.090176,0.029106,0.02913,0,0,17
2021-12-07 11:12:42.731,0.408649,0.59758,0.66186,0.087141,0.026835,0.02709,0,0,17
2021-12-07 11:12:43.728,0.405838,0.595042,0.660059,0.090176,0.023956,0.025392,0,0,17
2021-12-07 11:12:44.731,0.407205,0.596471,0.660047,0.092255,0.027165,0.026123,0,0,17
2021-12-07 11:12:45.728,0.406291,0.595564,0.659266,0.089449,0.024669,0.024381,0,0,17
2021-12-07 11:12:46.731,0.406922,0.596727,0.662043,0.089063,0.024205,0.024963,0,0,17
2021-12-07 11:12:47.733,0.406329,0.596083,0.66091,0.08895,0.026319,0.026685,0,0,17
2021-12-07 11:12:48.728,0.407924,0.596749,0.660986,0.090906,0.025948,0.024796,0,0,17
2021-12-07 11:12:49.731,0.406503,0.596047,0.66034,0.090843,0.023335,0.0243,0,0,17
2021-12-07 11:12:50.727,0.408656,0.598302,0.66251,0.089943,0.026295,0.027233,0,0,17
2021-12-07 11:12:51.730,0.40856,0.597764,0.661503,0.089912,0.025932,0.024851,0,0,17
2021-12-07 11:12:52.731,0.40777,0.595824,0.659694,0.088207,0.025041,0.024392,0,0,17
2021-12-07 11:12:53.731,0.406164,0.595572,0.659382,0.090941,0.02677,0.027683,0,0,17
2021-12-07 11:12:54.730,0.407718,0.598434,0.661679,0.088234,0.02534,0.02627,0,0,17
2021-12-07 11:12:55.728,0.40706,0.596512,0.661441,0.08797,0.025617,0.024408,0,0,17
2021-12-07 11:12:56.731,0.407089,0.595434,0.660514,0.089804,0.025272,0.024598,0,0,17
2021-12-07 11:12:57.731,0.407833,0.59709,0.661954,0.088167,0.023889,0.024276,0,0,17
2021-12-07 11:12:58.727,0.407781,0.596422,0.660022,0.089367,0.024453,0.024235,0,0,17
2021-12-07 11:12:59.731,0.407068,0.596109,0.660669,0.086407,0.024006,0.023793,0,0,17
2021-12-07 11:13:00.731,0.407041,0.596365,0.660751,0.088634,0.024206,0.024597,0,0,17
2021-12-07 11:13:01.731,0.40702,0.596344,0.661137,0.088819,0.0242,0.023728,0,0,17
2021-12-07 11:13:02.728,0.406344,0.595616,0.660243,0.091331,0.024323,0.024603,0,0,17
2021-12-07 11:13:03.731,0.408712,0.598099,0.661146,0.089467,0.024928,0.025499,0,0,17
2021-12-07 11:13:04.731,0.407161,0.597363,0.66133,0.090381,0.023907,0.02479,0,0,17
2021-12-07 11:13:05.727,0.408219,0.596675,0.661288,0.088324,0.024204,0.025153,0,0,17
2021-12-07 11:13:06.730,0.408717,0.597816,0.66262,0.090201,0.025158,0.024987,0,0,17
2021-12-07 11:13:07.731,0.407581,0.596302,0.659986,0.086981,0.025734,0.025371,0,0,17
2021-12-07 11:13:08.731,0.40703,0.59562,0.660668,0.087684,0.027113,0.02649,0,0,17
2021-12-07 11:13:09.731,0.407681,0.596874,0.662276,0.088728,0.024284,0.025733,0,0,17
2021-12-07 11:13:10.730,0.406085,0.596045,0.661183,0.088845,0.027527,0.026269,0,0,17
2021-12-07 11:13:11.731,0.406216,0.595793,0.660246,0.090805,0.024769,0.024978,0,0,17
2021-12-07 11:13:12.727,0.407861,0.597429,0.662026,0.086626,0.025135,0.024916,0,0,17
2021-12-07 11:13:13.730,0.40733,0.596869,0.660972,0.091157,0.026837,0.028153,0,0,17
2021-12-07 11:13:14.730,0.406216,0.594711,0.659648,0.088526,0.025965,0.025689,0,0,17
2021-12-07 11:13:15.727,0.407286,0.596854,0.66086,0.08957,0.026178,0.027666,0,0,17
2021-12-07 11:13:16.730,0.406822,0.596497,0.65979,0.088107,0.026246,0.025756,0,0,17
2021-12-07 11:13:17.727,0.407234,0.596375,0.660833,0.086979,0.025528,0.024942,0,0,17
2021-12-07 11:13:18.729,0.406613,0.595633,0.66023,0.087302,0.026209,0.026494,0,0,17
2021-12-07 11:13:19.729,0.406773,0.595872,0.659391,0.087815,0.026041,0.025846,0,0,17
2021-12-07 11:13:20.730,0.407077,0.596276,0.66088,0.088568,0.025335,0.023786,0,0,17
2021-12-07 11:13:21.730,0.407308,0.597468,0.662065,0.087555,0.025533,0.02639,0,0,17
2021-12-07 11:13:22.729,0.406841,0.597483,0.660815,0.089297,0.024569,0.025532,0,0,17
2021-12-07 11:13:23.729,0.406416,0.59542,0.660181,0.087369,0.027623,0.026743,0,0,17
2021-12-07 11:13:24.730,0.407755,0.59657,0.66201,0.086184,0.024378,0.024957,0,0,17
2021-12-07 11:13:25.730,0.407455,0.595992,0.66234,0.08811,0.024093,0.022615,0,0,17
2021-12-07 11:13:26.729,0.408064,0.597835,0.662846,0.087934,0.025421,0.02456,0,0,17
2021-12-07 11:13:27.730,0.405859,0.595189,0.660668,0.088951,0.029396,0.029226,0,0,17
2021-12-07 11:13:28.725,0.406932,0.595762,0.660755,0.085893,0.0247,0.02319,0,0,17
2021-12-07 11:13:29.728,0.407749,0.597361,0.662309,0.087449,0.025423,0.024722,0,0,17
2021-12-07 11:13:30.729,0.406203,0.595092,0.65893,0.086964,0.028834,0.028317,0,0,17
2021-12-07 11:13:31.730,0.408096,0.597672,0.662451,0.090181,0.023374,0.023433,0,0,17
2021-12-07 11:13:32.730,0.406022,0.596118,0.660181,0.088093,0.024432,0.02562,0,0,17
2021-12-07 11:13:33.730,0.406915,0.596187,0.661017,0.089255,0.024837,0.025372,0,0,17
2021-12-07 11:13:34.729,0.406778,0.596502,0.662202,0.087314,0.024407,0.024606,0,0,17
2021-12-07 11:13:35.730,0.407529,0.597,0.662129,0.087216,0.025712,0.024288,0,0,17
2021-12-07 11:13:36.730,0.406705,0.595929,0.661541,0.088323,0.024545,0.024595,0,0,17
2021-12-07 11:13:37.730,0.406862,0.595814,0.660347,0.08973,0.025144,0.025293,0,0,17
2021-12-07 11:13:38.729,0.406064,0.594821,0.659566,0.086834,0.025847,0.025146,0,0,17
2021-12-07 11:13:39.724,0.406278,0.595377,0.661097,0.086137,0.026876,0.026121,0,0,17
2021-12-07 11:13:40.727,0.407362,0.596832,0.662227,0.08794,0.025158,0.026217,0,0,17
2021-12-07 11:13:41.728,0.406379,0.596045,0.661569,0.08852,0.025404,0.025952,0,0,17
2021-12-07 11:13:42.728,0.406096,0.594165,0.659217,0.086704,0.024032,0.022717,0,0,17
2021-12-07 11:13:43.728,0.407298,0.597657,0.661697,0.088219,0.025441,0.026919,0,0,17
2021-12-07 11:13:44.725,0.40597,0.594884,0.658935,0.085979,0.026491,0.02681,0,0,17
2021-12-07 11:13:45.728,0.406032,0.594816,0.660211,0.088248,0.025093,0.025251,0,0,17
2021-12-07 11:13:46.728,0.406972,0.596838,0.662019,0.086895,0.024402,0.025962,0,0,17
2021-12-07 11:13:47.727,0.405943,0.594359,0.659639,0.085932,0.023646,0.023735,0,0,17
2021-12-07 11:13:48.727,0.406484,0.594275,0.659033,0.085871,0.024291,0.025362,0,0,17
2021-12-07 11:13:49.728,0.406153,0.594617,0.659658,0.087948,0.026091,0.025664,0,0,17
2021-12-07 11:13:50.728,0.406033,0.595011,0.660117,0.087574,0.025591,0.026642,0,0,17
2021-12-07 11:13:51.727,0.407655,0.597751,0.661477,0.087559,0.027868,0.028049,0,0,17
2021-12-07 11:13:52.727,0.405849,0.594113,0.658766,0.088546,0.02517,0.02449,0,0,17
2021-12-07 11:13:53.728,0.40545,0.593766,0.659033,0.086706,0.024275,0.024395,0,0,17
2021-12-07 11:13:54.724,0.407534,0.596217,0.660805,0.089849,0.030058,0.029509,0,0,17
2021-12-07 11:13:55.727,0.406671,0.595408,0.660367,0.090172,0.025758,0.025487,0,0,17
2021-12-07 11:13:56.728,0.406285,0.595992,0.660337,0.085268,0.029092,0.028771,0,0,17
2021-12-07 11:13:58.226,0.406226,0.595255,0.66041,0.08585,0.028324,0.028342,0,0,17
2021-12-07 11:13:59.226,0.406321,0.59604,0.660034,0.08387,0.024756,0.024974,0,0,17
2021-12-07 11:14:00.228,0.407445,0.59766,0.661387,0.086744,0.02568,0.026024,0,0,17
2021-12-07 11:14:01.224,0.407122,0.596205,0.660405,0.088147,0.025119,0.02425,0,0,17
2021-12-07 11:14:02.226,0.407199,0.597512,0.662071,0.087664,0.026352,0.026472,0,0,17
2021-12-07 11:14:03.226,0.406332,0.596208,0.660751,0.085742,0.024579,0.02418,0,0,17
2021-12-07 11:14:04.227,0.406001,0.595215,0.65963,0.085726,0.02513,0.025766,0,0,17
2021-12-07 11:14:05.227,0.405345,0.59646,0.660944,0.08374,0.026465,0.027571,0,0,17
2021-12-07 11:14:06.226,0.405171,0.595483,0.660466,0.085795,0.025212,0.024748,0,0,17
2021-12-07 11:14:07.226,0.405418,0.59542,0.659777,0.086757,0.026214,0.024695,0,0,17
2021-12-07 11:14:08.227,0.406027,0.596664,0.660907,0.086961,0.024163,0.025963,0,0,17
2021-12-07 11:14:09.227,0.404578,0.594638,0.658408,0.085801,0.02365,0.025097,0,0,17
2021-12-07 11:14:10.727,0.404995,0.595424,0.660604,0.088944,0.024645,0.023954,0,0,17
2021-12-07 11:14:11.727,0.404814,0.595278,0.659924,0.084786,0.025779,0.025612,0,0,17
2021-12-07 11:14:13.227,0.40461,0.595518,0.660677,0.082462,0.026151,0.026298,0,0,17
2021-12-07 11:14:14.226,0.405455,0.59657,0.661734,0.087637,0.027333,0.02796,0,0,17
2021-12-07 11:14:15.227,0.405759,0.596738,0.661109,0.084444,0.024529,0.025032,0,0,17
2021-12-07 11:14:16.726,0.405656,0.596915,0.661804,0.083761,0.026014,0.026293,0,0,17
2021-12-07 11:14:17.727,0.403775,0.593351,0.658362,0.083436,0.023524,0.023623,0,0,17
2021-12-07 11:14:18.727,0.405423,0.596134,0.661899,0.086177,0.024066,0.023708,0,0,17
2021-12-07 11:14:19.726,0.405502,0.595788,0.661118,0.086684,0.025573,0.025344,0,0,17
2021-12-07 11:14:20.726,0.405602,0.597158,0.661523,0.082854,0.024952,0.024976,0,0,17
2021-12-07 11:14:21.727,0.404799,0.596271,0.659722,0.086101,0.025176,0.025813,0,0,17
2021-12-07 11:14:22.727,0.405192,0.595268,0.659869,0.086218,0.025932,0.025284,0,0,17
2021-12-07 11:14:23.722,0.405476,0.596068,0.661236,0.08449,0.025899,0.025474,0,0,17
2021-12-07 11:14:24.725,0.404865,0.595994,0.661082,0.085013,0.02866,0.029488,0,0,17
2021-12-07 11:14:25.727,0.404286,0.595265,0.661039,0.084547,0.026539,0.025714,0,0,17
2021-12-07 11:14:26.727,0.40525,0.596339,0.661376,0.08561,0.023341,0.02373,0,0,17
2021-12-07 11:14:27.726,0.404589,0.595215,0.660439,0.084121,0.025153,0.024087,0,0,17
2021-12-07 11:14:28.721,0.405064,0.595783,0.661189,0.084318,0.022888,0.023811,0,0,17
2021-12-07 11:14:29.724,0.40542,0.596308,0.660578,0.08403,0.024305,0.024662,0,0,17
2021-12-07 11:14:30.722,0.404853,0.596459,0.660704,0.082232,0.024856,0.025628,0,0,17
2021-12-07 11:14:31.725,0.405582,0.597251,0.662117,0.085666,0.023593,0.02425,0,0,17
2021-12-07 11:14:33.223,0.405179,0.596691,0.661384,0.084633,0.024311,0.024789,0,0,17
2021-12-07 11:14:34.225,0.404401,0.594301,0.659517,0.08272,0.024366,0.024982,0,0,17
2021-12-07 11:14:35.225,0.404263,0.595068,0.659428,0.085016,0.025727,0.02555,0,0,17
2021-12-07 11:14:36.226,0.406075,0.596265,0.660503,0.080683,0.026839,0.026855,0,0,17
2021-12-07 11:14:37.226,0.40556,0.595646,0.660733,0.082866,0.025559,0.024961,0,0,17
2021-12-07 11:14:38.221,0.406336,0.597266,0.662085,0.082831,0.025648,0.026493,0,0,17
2021-12-07 11:14:39.224,0.404854,0.595659,0.660963,0.084476,0.026538,0.026018,0,0,17
2021-12-07 11:14:40.221,0.405306,0.597281,0.662667,0.082197,0.02699,0.027384,0,0,17
2021-12-07 11:14:41.224,0.404603,0.595801,0.660853,0.083427,0.028162,0.028763,0,0,17
2021-12-07 11:14:42.221,0.406275,0.597317,0.661229,0.086202,0.025795,0.02448,0,0,17
2021-12-07 11:14:43.224,0.404619,0.595204,0.659552,0.086613,0.02729,0.026393,0,0,17
2021-12-07 11:14:44.223,0.405555,0.596596,0.661578,0.085296,0.026157,0.026265,0,0,17
2021-12-07 11:14:45.221,0.405338,0.596296,0.660704,0.081503,0.027637,0.028262,0,0,17
2021-12-07 11:14:46.722,0.405344,0.595656,0.660851,0.083032,0.025291,0.024213,0,0,17
2021-12-07 11:14:47.725,0.403416,0.593982,0.658985,0.083547,0.026946,0.02705,0,0,17
2021-12-07 11:14:49.224,0.403974,0.594803,0.660336,0.084746,0.024791,0.025104,0,0,17
2021-12-07 11:14:50.722,0.405862,0.596414,0.662003,0.082691,0.024139,0.023546,0,0,17
2021-12-07 11:14:51.725,0.404553,0.595234,0.660599,0.08534,0.024831,0.024325,0,0,17
2021-12-07 11:14:52.724,0.405087,0.595641,0.660154,0.084511,0.023966,0.023575,0,0,17
2021-12-07 11:14:53.723,0.405766,0.597312,0.662588,0.081427,0.025523,0.025042,0,0,17
2021-12-07 11:14:54.719,0.4043,0.5951,0.660298,0.082553,0.022984,0.02407,0,0,17
2021-12-07 11:14:55.723,0.40453,0.595241,0.661146,0.080557,0.025894,0.024406,0,0,17
2021-12-07 11:14:56.723,0.40493,0.595761,0.66201,0.082366,0.023957,0.024604,0,0,17
2021-12-07 11:14:57.723,0.40493,0.595572,0.659814,0.086875,0.024786,0.026389,0,0,17
2021-12-07 11:14:58.720,0.40656,0.597812,0.662759,0.08471,0.025694,0.025872,0,0,17
2021-12-07 11:14:59.723,0.405849,0.596507,0.661366,0.081143,0.024378,0.023858,0,0,17
2021-12-07 11:15:01.222,0.403518,0.594139,0.658999,0.085291,0.024331,0.024835,0,0,17
2021-12-07 11:15:02.224,0.405153,0.595353,0.660427,0.086485,0.024495,0.024779,0,0,17
2021-12-07 11:15:03.220,0.405522,0.596175,0.661791,0.082911,0.02395,0.023878,0,0,17
2021-12-07 11:15:04.218,0.404498,0.595333,0.660075,0.081801,0.025949,0.02523,0,0,17
2021-12-07 11:15:05.222,0.405516,0.595948,0.66074,0.085706,0.028413,0.027606,0,0,17
2021-12-07 11:15:06.223,0.404977,0.595483,0.660337,0.081257,0.024808,0.024397,0,0,17
2021-12-07 11:15:07.219,0.40465,0.594218,0.659461,0.08198,0.025231,0.023996,0,0,17
2021-12-07 11:15:08.222,0.405317,0.59588,0.660456,0.08309,0.026607,0.025768,0,0,17
2021-12-07 11:15:09.224,0.404303,0.593748,0.657995,0.083644,0.027044,0.027265,0,0,17
2021-12-07 11:15:10.219,0.40479,0.595857,0.660506,0.083804,0.024218,0.024072,0,0,17
2021-12-07 11:15:11.223,0.405312,0.596502,0.661024,0.082262,0.026952,0.026697,0,0,17
2021-12-07 11:15:12.722,0.405308,0.59571,0.660753,0.084728,0.026413,0.02575,0,0,17
2021-12-07 11:15:13.722,0.403952,0.594986,0.658995,0.083663,0.024425,0.025598,0,0,17
2021-12-07 11:15:15.223,0.405208,0.596386,0.660916,0.08374,0.02529,0.024708,0,0,17
2021-12-07 11:15:16.222,0.405497,0.596323,0.660503,0.082591,0.027009,0.0266,0,0,17
2021-12-07 11:15:17.223,0.404956,0.596517,0.660631,0.079446,0.025657,0.026413,0,0,17
2021-12-07 11:15:18.223,0.404951,0.596307,0.660769,0.084201,0.024054,0.023756,0,0,17
2021-12-07 11:15:19.223,0.406022,0.597347,0.661477,0.081432,0.024706,0.024789,0,0,17
2021-12-07 11:15:20.222,0.404967,0.595756,0.661339,0.081792,0.027023,0.027156,0,0,17
2021-12-07 11:15:21.223,0.403806,0.593441,0.658482,0.084965,0.024885,0.025153,0,0,17
2021-12-07 11:15:22.223,0.404316,0.594485,0.659088,0.080845,0.025404,0.024698,0,0,17
2021-12-07 11:15:23.223,0.405308,0.596034,0.660861,0.084601,0.025975,0.025724,0,0,17
2021-12-07 11:15:24.222,0.404914,0.59584,0.659713,0.082364,0.024526,0.025048,0,0,17
2021-12-07 11:15:25.223,0.405166,0.596003,0.660907,0.082918,0.025032,0.024571,0,0,17
2021-12-07 11:15:26.223,0.405418,0.597363,0.661752,0.083547,0.024799,0.023641,0,0,17
2021-12-07 11:15:27.223,0.404016,0.595462,0.65963,0.079907,0.024257,0.024939,0,0,17
2021-12-07 11:15:28.222,0.405234,0.595667,0.660843,0.081149,0.026143,0.025171,0,0,17
2021-12-07 11:15:29.722,0.405049,0.59654,0.660575,0.083314,0.024745,0.025017,0,0,17
2021-12-07 11:15:30.721,0.403917,0.593981,0.659015,0.083881,0.025178,0.024187,0,0,17
2021-12-07 11:15:32.221,0.403623,0.594509,0.659453,0.082565,0.026536,0.025312,0,0,17
2021-12-07 11:15:33.223,0.404228,0.594689,0.659966,0.080422,0.024763,0.024404,0,0,17
2021-12-07 11:15:34.223,0.403969,0.596076,0.659841,0.081449,0.025007,0.024682,0,0,17
2021-12-07 11:15:35.218,0.404779,0.596258,0.660552,0.082014,0.024631,0.024517,0,0,17
2021-12-07 11:15:36.221,0.404912,0.596795,0.66099,0.079738,0.025936,0.025258,0,0,17
2021-12-07 11:15:37.722,0.403681,0.59391,0.658337,0.082301,0.025372,0.025133,0,0,17
2021-12-07 11:15:38.720,0.404141,0.595938,0.660618,0.084214,0.025364,0.025667,0,0,17
2021-12-07 11:15:39.722,0.402808,0.59372,0.659058,0.082336,0.026564,0.026534,0,0,17
2021-12-07 11:15:40.722,0.404058,0.594564,0.660209,0.080532,0.024804,0.023439,0,0,17
2021-12-07 11:15:41.721,0.405612,0.597599,0.662313,0.082007,0.024491,0.024702,0,0,17
2021-12-07 11:15:42.721,0.404457,0.594748,0.659244,0.082132,0.025664,0.025098,0,0,17
2021-12-07 11:15:43.716,0.405011,0.596337,0.660774,0.081703,0.027133,0.028135,0,0,17
2021-12-07 11:15:44.719,0.404933,0.59623,0.661595,0.083274,0.026239,0.025337,0,0,17
2021-12-07 11:15:45.720,0.404557,0.595179,0.660025,0.082619,0.025663,0.026461,0,0,17
2021-12-07 11:15:46.720,0.405565,0.596922,0.662607,0.080843,0.026958,0.02687,0,0,17
2021-12-07 11:15:47.719,0.403465,0.594296,0.659731,0.081492,0.028047,0.027608,0,0,17
2021-12-07 11:15:48.717,0.405812,0.597986,0.662676,0.083798,0.025677,0.027071,0,0,17
2021-12-07 11:15:49.720,0.402949,0.594303,0.659204,0.082491,0.028168,0.026966,0,0,17
2021-12-07 11:15:50.720,0.404342,0.595961,0.660604,0.081704,0.030985,0.030835,0,0,17
2021-12-07 11:15:51.719,0.405009,0.596775,0.661238,0.081897,0.025751,0.025896,0,0,17
2021-12-07 11:15:52.720,0.40452,0.595499,0.660117,0.078623,0.027214,0.027366,0,0,17
2021-12-07 11:15:53.720,0.405182,0.596318,0.661477,0.081854,0.025395,0.025129,0,0,17
2021-12-07 11:15:55.218,0.405392,0.597016,0.6628,0.079949,0.024896,0.024848,0,0,17
2021-12-07 11:15:56.220,0.404453,0.595705,0.660553,0.082424,0.025776,0.025031,0,0,17
2021-12-07 11:15:57.220,0.404867,0.595709,0.660604,0.080885,0.027708,0.028743,0,0,17
2021-12-07 11:15:58.218,0.40403,0.594392,0.659541,0.080547,0.025621,0.024696,0,0,17
2021-12-07 11:15:59.218,0.404646,0.596003,0.661229,0.082423,0.024417,0.025105,0,0,17
