Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),Temperature TS outlet (Std Dev),Temperature TS inlet (Std Dev),Bypass temperature (Std Dev),Tank temperature (Std Dev),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Flow rate (Std Dev),Plug,Anomaly,Plug_future
1900-01-01 10:20:47.803,1.092905,0.000466,0.326976,1931.753953,-4.348505,-4.235651,-4.070209,21.934268,0.212227,0.458389,0.277855,3.231745,0.016864,0.057558,0.005654,10.982036,0,0,0.0
1900-01-01 10:20:48.806,1.092757,0.000614,0.326712,1931.627529,-4.379177,-4.205304,-4.071525,21.919681,0.209316,0.408565,0.294354,3.179599,0.017979,0.058387,0.005652,11.478644,0,0,0.0
1900-01-01 10:20:49.806,1.094293,0.000695,0.327786,1930.167669,-4.320181,-4.178233,-4.052886,21.929447,0.205998,0.440256,0.283702,3.1575,0.017718,0.057214,0.005716,11.580369,0,0,0.0
1900-01-01 10:20:50.806,1.092996,0.00059,0.326692,1931.393519,-4.359556,-4.194771,-4.063518,21.913563,0.204533,0.399041,0.297798,3.16462,0.017758,0.058787,0.005709,10.476633,0,0,0.0
1900-01-01 10:20:51.806,1.090024,0.000616,0.32593,1930.790023,-4.381081,-4.218922,-4.058924,21.930497,0.202427,0.415541,0.279205,3.175596,0.01815,0.057104,0.005731,11.580492,0,0,0.0
1900-01-01 10:20:52.806,1.095233,0.000868,0.327253,1929.418014,-4.339343,-4.166027,-4.03766,21.924459,0.210279,0.436551,0.287029,3.169478,0.018621,0.059022,0.005824,11.300865,0,0,0.0
1900-01-01 10:20:53.806,1.095385,0.000648,0.328043,1931.563252,-4.355356,-4.156183,-4.040679,21.927478,0.211635,0.43037,0.280884,3.235364,0.017776,0.058381,0.005636,11.641511,0,0,0.0
1900-01-01 10:20:54.806,1.095784,0.000569,0.327611,1933.114424,-4.387774,-4.196215,-4.05328,21.934173,0.221154,0.471986,0.287074,3.257274,0.016905,0.05797,0.00561,10.825088,0,0,0.0
1900-01-01 10:20:55.806,1.093127,0.000501,0.32717,1934.245978,-4.358243,-4.180465,-4.045404,21.922096,0.218303,0.493667,0.285306,3.224175,0.017116,0.06023,0.005813,11.261605,0,0,0.0
1900-01-01 10:20:56.801,1.093844,0.00065,0.326819,1933.715526,-4.330944,-4.167843,-4.037622,21.926636,0.221268,0.499014,0.280234,3.225658,0.018324,0.058934,0.005755,11.31312,0,0,0.0
1900-01-01 10:20:57.805,1.091489,0.000753,0.326118,1932.052728,-4.241762,-4.124479,-4.015699,21.929688,0.213479,0.51366,0.282753,3.177588,0.017561,0.058403,0.005752,11.73314,0,0,0.0
1900-01-01 10:20:58.805,1.09015,0.00081,0.325461,1930.62972,-4.278575,-4.17889,-4.036609,21.92249,0.226062,0.508084,0.282889,3.216137,0.016911,0.05788,0.005752,11.875516,0,0,0.0
1900-01-01 10:20:59.805,1.091568,0.000784,0.32548,1929.851776,-4.357718,-4.202909,-4.031753,21.92971,0.220816,0.533569,0.293015,3.1951,0.018059,0.057885,0.005715,11.13395,0,0,0.0
1900-01-01 10:21:00.805,1.093022,0.000695,0.32661,1929.564173,-4.34735,-4.130851,-4.010357,21.933254,0.233567,0.510345,0.286954,3.149741,0.017755,0.058642,0.005519,11.437263,0,0,0.0
1900-01-01 10:21:01.806,1.092138,0.000556,0.326216,1931.255014,-4.276293,-4.101651,-4.007664,21.93095,0.230966,0.533922,0.284437,3.26977,0.018206,0.056418,0.005647,10.887075,0,0,0.0
1900-01-01 10:21:02.801,1.092377,0.00075,0.326394,1930.488607,-4.270002,-4.131302,-4.011238,21.925053,0.234189,0.515786,0.288078,3.2074,0.017925,0.056733,0.005757,12.080404,0,0,0.0
1900-01-01 10:21:03.805,1.095009,0.000632,0.327518,1930.211886,-4.311439,-4.137683,-4.013215,21.935572,0.22758,0.493348,0.285691,3.192347,0.019245,0.058823,0.005749,11.391441,0,0,0.0
1900-01-01 10:21:04.801,1.094141,0.000716,0.32669,1932.371624,-4.310413,-4.108018,-4.001019,21.925777,0.227876,0.51576,0.288913,3.207839,0.017812,0.05772,0.0055,10.569847,0,0,0.0
1900-01-01 10:21:05.805,1.094041,0.000815,0.327079,1932.564595,-4.24686,-4.081468,-3.983537,21.938448,0.223997,0.513659,0.279336,3.163417,0.017527,0.055794,0.00575,11.396536,0,0,0.0
1900-01-01 10:21:06.801,1.092812,0.00079,0.327391,1932.702986,-4.289197,-4.111049,-3.985995,21.93553,0.218046,0.470315,0.283694,3.23249,0.018113,0.058696,0.005774,11.388658,0,0,0.0
1900-01-01 10:21:07.805,1.093157,0.000852,0.327308,1931.446941,-4.283855,-4.145527,-3.997919,21.923412,0.220472,0.461841,0.287289,3.213667,0.018181,0.05881,0.005592,11.578155,0,0,0.0
1900-01-01 10:21:08.805,1.094781,0.000653,0.327822,1932.440206,-4.328056,-4.143057,-3.986993,21.943756,0.215561,0.447931,0.2868,3.180703,0.017713,0.057096,0.005772,11.296079,0,0,0.0
1900-01-01 10:21:09.805,1.095768,0.000742,0.327703,1933.548186,-4.267681,-4.111819,-3.975835,21.946513,0.208809,0.414139,0.284547,3.164431,0.017194,0.059575,0.005812,11.13184,0,0,0.0
1900-01-01 10:21:10.805,1.092608,0.000742,0.327675,1933.765067,-4.289337,-4.100137,-3.976754,21.945069,0.206674,0.419863,0.283526,3.211215,0.018384,0.056401,0.005849,11.778642,0,0,0.0
1900-01-01 10:21:11.805,1.093395,0.000532,0.327234,1932.440206,-4.202319,-4.110244,-3.964153,21.95859,0.201665,0.400491,0.279709,3.180885,0.018291,0.058492,0.005837,11.506857,0,0,0.0
1900-01-01 10:21:12.805,1.092812,0.000831,0.326922,1932.166747,-4.267156,-4.111819,-3.968879,21.948482,0.205314,0.432392,0.282687,3.191393,0.017349,0.056291,0.005693,11.528047,0,0,0.0
1900-01-01 10:21:13.805,1.095107,0.000826,0.327979,1932.888113,-4.277394,-4.132426,-3.973735,21.942574,0.202169,0.444722,0.28663,3.273363,0.018041,0.058189,0.005751,11.655398,0,0,0.0
1900-01-01 10:21:14.805,1.093232,0.000795,0.326821,1933.057846,-4.237363,-4.085568,-3.970322,21.938768,0.212912,0.478293,0.291786,3.189085,0.017715,0.060598,0.005734,11.688372,0,0,0.0
1900-01-01 10:21:15.805,1.093442,0.000726,0.327032,1931.153064,-4.270044,-4.04711,-3.951158,21.939818,0.226393,0.518592,0.285109,3.215848,0.018174,0.057258,0.005599,11.102793,0,0,0.0
1900-01-01 10:21:16.805,1.094629,0.000747,0.327565,1931.789563,-4.222138,-4.09935,-3.951946,21.95859,0.222544,0.490439,0.29694,3.245181,0.018882,0.057242,0.005754,11.406965,0,0,0.0
1900-01-01 10:21:17.800,1.094023,0.000745,0.327391,1932.919458,-4.297307,-4.134996,-3.967968,21.948273,0.242514,0.532756,0.278646,3.238443,0.019372,0.054961,0.005852,11.184001,0,0,0.0
1900-01-01 10:21:18.803,1.093532,0.000593,0.326712,1933.03304,-4.286269,-4.070124,-3.954004,21.94625,0.215756,0.467316,0.276928,3.249602,0.01779,0.059361,0.005689,11.328447,0,0,0.0
1900-01-01 10:21:19.800,1.093331,0.000603,0.326589,1933.32398,-4.24161,-4.055686,-3.941712,21.937297,0.22225,0.503038,0.293361,3.240326,0.0181,0.057071,0.005594,11.771075,0,0,0.0
1900-01-01 10:21:20.803,1.094165,0.000666,0.327876,1931.29848,-4.155936,-4.073919,-3.942357,21.952794,0.246122,0.506529,0.291311,3.19648,0.017888,0.060279,0.005828,11.688944,0,0,0.0
1900-01-01 10:21:21.803,1.09445,0.000511,0.3274,1931.421808,-4.232769,-4.083205,-3.938557,21.954914,0.231353,0.52792,0.287715,3.259613,0.017708,0.056945,0.005815,12.001483,0,0,0.0
1900-01-01 10:21:22.800,1.092162,0.000508,0.326654,1931.607354,-4.315068,-4.085307,-3.939342,21.943749,0.217547,0.411134,0.28979,3.22877,0.017626,0.056752,0.005662,10.668438,0,0,0.0
1900-01-01 10:21:23.803,1.092396,0.000876,0.327436,1932.158709,-4.233533,-4.060047,-3.93372,21.945203,0.21154,0.416035,0.292466,3.24484,0.018445,0.05611,0.005668,10.049513,0,0,0.0
1900-01-01 10:21:24.801,1.093223,0.000679,0.326857,1931.756398,-4.179258,-4.046334,-3.917642,21.95708,0.210613,0.384892,0.294843,3.156381,0.017174,0.054273,0.005697,10.3072,0,0,0.0
1900-01-01 10:21:25.805,1.091923,0.000847,0.326429,1931.545557,-4.217316,-4.054799,-3.924444,21.946032,0.218003,0.393593,0.285922,3.191003,0.018214,0.054108,0.005899,10.379163,0,0,0.0
1900-01-01 10:21:26.800,1.091396,0.000761,0.326514,1930.526515,-4.227,-4.04292,-3.914012,21.945767,0.212388,0.35333,0.297025,3.162506,0.018107,0.05516,0.006057,10.089171,0,0,0.0
1900-01-01 10:21:27.803,1.093129,0.000766,0.326602,1929.883567,-4.20095,-4.034137,-3.896815,21.962348,0.197614,0.368202,0.286912,3.239288,0.018169,0.055854,0.005828,9.756282,0,0,0.0
1900-01-01 10:21:28.803,1.093915,0.000611,0.327574,1931.97344,-4.222663,-4.056167,-3.907317,21.95859,0.196815,0.359783,0.284358,3.21559,0.017993,0.057934,0.005653,9.827838,0,0,0.0
1900-01-01 10:21:29.800,1.091346,0.000634,0.327105,1932.52478,-4.234633,-4.071352,-3.914064,21.94467,0.199411,0.397477,0.283986,3.212396,0.018261,0.057474,0.005597,9.700363,0,0,0.0
1900-01-01 10:21:30.803,1.091956,0.000849,0.326868,1931.867265,-4.214952,-4.038193,-3.90061,21.953448,0.20834,0.383863,0.283873,3.229083,0.018738,0.055838,0.005632,10.52666,0,0,0.0
1900-01-01 10:21:31.803,1.090024,0.000611,0.326297,1930.544853,-4.177776,-4.032935,-3.895503,21.948613,0.20821,0.412209,0.265002,3.119038,0.018464,0.055614,0.005574,10.321542,0,0,0.0
1900-01-01 10:21:32.803,1.091799,0.000742,0.327556,1929.40387,-4.210588,-4.062073,-3.90036,21.942443,0.20161,0.398753,0.277863,3.189218,0.017672,0.056709,0.005599,10.071982,0,0,0.0
1900-01-01 10:21:33.800,1.092346,0.000624,0.325972,1931.404008,-4.21436,-4.043574,-3.890893,21.952044,0.208408,0.436321,0.271973,3.20527,0.017301,0.057424,0.005536,10.215138,0,0,0.0
1900-01-01 10:21:34.803,1.089899,0.000609,0.325824,1929.897669,-4.180798,-3.978259,-3.878493,21.941931,0.212386,0.425797,0.269109,3.180372,0.017406,0.056893,0.005671,10.519892,0,0,0.0
1900-01-01 10:21:35.800,1.091988,0.000734,0.326562,1928.821976,-4.139981,-3.985385,-3.88352,21.948884,0.210529,0.421627,0.277958,3.239985,0.017879,0.056687,0.005639,10.27078,0,0,0.0
1900-01-01 10:21:36.803,1.092197,0.000478,0.326676,1929.531014,-4.16889,-4.041596,-3.893543,21.943763,0.206445,0.449581,0.264994,3.137008,0.01705,0.056622,0.005595,9.937662,0,0,0.0
1900-01-01 10:21:37.803,1.093689,0.000522,0.327841,1930.37512,-4.215051,-4.044354,-3.888022,21.943625,0.225545,0.484805,0.281984,3.217175,0.017109,0.054243,0.005544,9.767613,0,0,0.0
1900-01-01 10:21:38.803,1.091085,0.000548,0.326628,1932.449636,-4.149426,-3.992902,-3.866495,21.944018,0.212454,0.450184,0.276437,3.151457,0.017624,0.055952,0.005627,10.130824,0,0,0.0
1900-01-01 10:21:39.803,1.092056,0.000606,0.326389,1931.068197,-4.103095,-3.978071,-3.849956,21.953208,0.214193,0.481109,0.274445,3.153399,0.01766,0.054191,0.005613,10.193584,0,0,0.0
1900-01-01 10:21:40.803,1.092949,0.000616,0.327106,1930.827742,-4.126195,-3.990146,-3.862163,21.951238,0.209328,0.440361,0.279228,3.191773,0.017915,0.055908,0.005614,9.668256,0,0,0.0
1900-01-01 10:21:41.803,1.094482,0.000742,0.326922,1930.771164,-4.150476,-4.011409,-3.864657,21.95347,0.214087,0.48174,0.273074,3.18127,0.017581,0.05746,0.005696,10.826589,0,0,0.0
1900-01-01 10:21:42.803,1.092282,0.000569,0.326849,1931.638689,-4.14247,-3.981615,-3.859144,21.938899,0.220741,0.46508,0.271421,3.283726,0.017842,0.054992,0.005746,9.594473,0,0,0.0
1900-01-01 10:21:43.803,1.093117,0.000931,0.327032,1929.898925,-4.12777,-3.979121,-3.846018,21.944675,0.221458,0.478636,0.273737,3.235579,0.017987,0.055481,0.005682,10.6281,0,0,0.0
1900-01-01 10:21:44.803,1.093232,0.000464,0.32751,1931.186067,-4.152051,-3.996052,-3.848249,21.94008,0.214992,0.428114,0.290565,3.235485,0.017646,0.053816,0.00573,9.863082,0,0,0.0
1900-01-01 10:21:45.803,1.092513,0.000747,0.327492,1932.883398,-4.178432,-3.97282,-3.852056,21.936667,0.218297,0.458052,0.294289,3.193607,0.018156,0.056694,0.005754,10.50019,0,0,0.0
1900-01-01 10:21:46.798,1.092245,0.000608,0.326726,1932.545117,-4.13506,-3.945304,-3.839477,21.944975,0.210965,0.443622,0.27267,3.138471,0.017996,0.056353,0.005576,10.099689,0,0,0.0
1900-01-01 10:21:47.801,1.090381,0.000692,0.326218,1931.387793,-4.089461,-3.928531,-3.832166,21.943371,0.209219,0.451744,0.279999,3.224516,0.018226,0.056549,0.005733,9.3524,0,0,0.0
1900-01-01 10:21:48.798,1.090514,0.000561,0.326285,1929.186109,-4.102726,-3.969851,-3.837967,21.941115,0.208127,0.404897,0.272753,3.230518,0.018916,0.056142,0.005766,9.9911,0,0,0.0
1900-01-01 10:21:49.801,1.092899,0.000504,0.32663,1930.729694,-4.129503,-3.977212,-3.841065,21.940622,0.214936,0.421111,0.291513,3.187498,0.01777,0.057488,0.005639,9.940235,0,0,0.0
1900-01-01 10:21:50.803,1.091963,0.000548,0.327216,1931.954346,-4.127049,-3.933528,-3.830093,21.930747,0.198415,0.39955,0.284101,3.219453,0.018638,0.05527,0.005894,10.737264,0,0,0.0
1900-01-01 10:21:51.798,1.091206,0.000354,0.325868,1931.768002,-4.033754,-3.933432,-3.809926,21.968195,0.210641,0.388529,0.285529,3.241167,0.020044,0.056095,0.005747,10.483234,0,0,0.0
1900-01-01 10:21:52.801,1.092768,0.00053,0.327115,1930.729694,-4.033585,-3.952479,-3.818555,21.944549,0.194593,0.343972,0.29312,3.201057,0.018197,0.055708,0.00574,9.850556,0,0,0.0
1900-01-01 10:21:53.801,1.092623,0.000422,0.32729,1931.978155,-4.083145,-3.945913,-3.820947,21.938899,0.194707,0.333441,0.288669,3.200087,0.018106,0.055149,0.005585,10.711606,0,0,0.0
1900-01-01 10:21:54.798,1.094211,0.000376,0.327179,1931.34726,-4.084427,-3.932068,-3.802946,21.951254,0.183941,0.322689,0.291917,3.247401,0.018132,0.052747,0.005713,10.143454,0,0,0.0
1900-01-01 10:21:55.801,1.089397,0.00053,0.325687,1931.486508,-4.085404,-3.937822,-3.802982,21.948082,0.213542,0.323204,0.292057,3.215243,0.018568,0.054523,0.005853,10.133686,0,0,0.0
1900-01-01 10:21:56.801,1.093322,0.00048,0.327188,1929.554744,-4.09942,-3.959301,-3.805064,21.951501,0.197979,0.34953,0.278878,3.198106,0.018484,0.05521,0.005656,10.325077,0,0,0.0
1900-01-01 10:21:57.801,1.09045,0.00038,0.325847,1931.322797,-4.092201,-3.94342,-3.800208,21.955308,0.198932,0.346938,0.295125,3.168052,0.018208,0.055461,0.005635,9.677066,0,0,0.0
1900-01-01 10:21:58.803,1.091612,0.000527,0.325777,1930.561548,-4.106091,-3.922786,-3.805334,21.929699,0.20765,0.387397,0.280775,3.145015,0.01813,0.053331,0.005778,10.363992,0,0,0.0
1900-01-01 10:21:59.798,1.091649,0.000476,0.326874,1929.455614,-4.034546,-3.945436,-3.7937,21.953155,0.214517,0.393824,0.289764,3.235403,0.018496,0.05562,0.005677,10.234689,0,0,0.0
1900-01-01 10:22:00.801,1.093783,0.000488,0.327299,1930.83311,-4.060149,-3.947637,-3.7967,21.944156,0.201169,0.394256,0.293462,3.19743,0.018384,0.055274,0.005771,10.25593,0,0,0.0
1900-01-01 10:22:01.801,1.092849,0.000291,0.326453,1933.071991,-4.109395,-3.913494,-3.792594,21.934173,0.211534,0.39081,0.292786,3.232094,0.018357,0.053422,0.005688,9.701121,0,0,0.0
1900-01-01 10:22:02.798,1.09142,0.000466,0.326737,1932.259956,-4.014261,-3.907449,-3.770691,21.951385,0.209062,0.409585,0.290918,3.211107,0.018008,0.054402,0.005693,10.467062,0,0,0.0
1900-01-01 10:22:03.801,1.089789,0.000399,0.326978,1930.997635,-4.051905,-3.925391,-3.784922,21.94926,0.212352,0.405902,0.291427,3.253629,0.017673,0.055298,0.005754,10.661833,0,0,0.0
1900-01-01 10:22:04.801,1.090849,0.000532,0.326123,1930.818312,-4.060702,-3.902993,-3.785638,21.937324,0.209082,0.417787,0.291348,3.252339,0.018543,0.054666,0.005683,10.236771,0,0,0.0
1900-01-01 10:22:05.801,1.09213,0.000579,0.327391,1929.51231,-4.104014,-3.926619,-3.773824,21.942312,0.213335,0.428543,0.29918,3.22644,0.018076,0.053368,0.005451,9.9886,0,0,0.0
1900-01-01 10:22:06.801,1.090691,0.000364,0.326812,1930.346831,-4.089708,-3.900106,-3.770149,21.95032,0.208471,0.418387,0.282522,3.180827,0.017436,0.056451,0.00567,10.06491,0,0,0.0
1900-01-01 10:22:07.801,1.092902,0.000511,0.327225,1931.501959,-4.005577,-3.858498,-3.75571,21.952814,0.22209,0.436006,0.290008,3.202682,0.017984,0.053829,0.00568,10.304432,0,0,0.0
1900-01-01 10:22:08.801,1.093474,0.000522,0.327299,1931.497245,-4.030252,-3.903518,-3.764242,21.943625,0.211824,0.45874,0.292788,3.313628,0.017928,0.054733,0.005778,10.458146,0,0,0.0
1900-01-01 10:22:09.801,1.093206,0.000695,0.327152,1932.647658,-4.05532,-3.933575,-3.764636,21.952289,0.223708,0.453453,0.293992,3.158522,0.017371,0.054475,0.005657,10.012919,0,0,0.0
1900-01-01 10:22:10.801,1.093878,0.000511,0.327629,1931.940437,-4.086295,-3.897874,-3.762404,21.939555,0.217969,0.418241,0.284923,3.21314,0.017493,0.055667,0.00589,9.793167,0,0,0.0
1900-01-01 10:22:11.801,1.09119,0.000401,0.326775,1933.095565,-4.015552,-3.866898,-3.744815,21.95754,0.20679,0.400362,0.287748,3.308376,0.017256,0.054569,0.00564,10.155443,0,0,0.0
1900-01-01 10:22:12.801,1.091699,0.000411,0.327299,1930.922038,-3.996652,-3.855348,-3.743109,21.946775,0.211758,0.431929,0.291651,3.20011,0.017795,0.053784,0.00591,10.249892,0,0,0.0
1900-01-01 10:22:13.797,1.092359,0.000289,0.326266,1930.515996,-4.054504,-3.910346,-3.755892,21.950556,0.220154,0.441382,0.297695,3.251527,0.018431,0.058645,0.005786,9.927503,0,0,0.0
1900-01-01 10:22:14.800,1.091569,0.000494,0.326291,1932.149308,-4.101499,-3.878673,-3.753513,21.946904,0.207933,0.446667,0.286249,3.260492,0.017564,0.056289,0.005734,10.423447,0,0,0.0
1900-01-01 10:22:15.797,1.090398,0.000339,0.326414,1930.231217,-4.029532,-3.854263,-3.737776,21.954677,0.219062,0.433108,0.286974,3.160602,0.018229,0.056263,0.005526,10.417593,0,0,0.0
1900-01-01 10:22:16.800,1.092035,0.00041,0.327198,1930.269025,-3.97326,-3.859436,-3.727732,21.966013,0.206629,0.371334,0.286072,3.302052,0.018264,0.056517,0.005756,10.531517,0,0,0.0
1900-01-01 10:22:17.801,1.090843,0.000336,0.325738,1930.816974,-4.018122,-3.876382,-3.738323,21.963867,0.211138,0.38826,0.299515,3.21771,0.017481,0.054397,0.005524,10.344356,0,0,0.0
1900-01-01 10:22:18.797,1.09364,0.0007,0.327317,1930.01422,-4.028939,-3.886757,-3.722549,21.96624,0.207605,0.426591,0.291133,3.17338,0.018613,0.053435,0.005775,9.463577,0,0,0.0
1900-01-01 10:22:19.800,1.093208,0.000677,0.32728,1931.36899,-4.025995,-3.841116,-3.729695,21.946643,0.207181,0.37385,0.288485,3.199754,0.01853,0.055749,0.005733,9.214861,0,0,0.0
1900-01-01 10:22:20.801,1.092836,0.000729,0.327537,1932.851737,-4.017598,-3.829309,-3.720358,21.954425,0.204672,0.380013,0.2837,3.16761,0.018848,0.05537,0.005715,10.389093,0,0,0.0
1900-01-01 10:22:21.797,1.092712,0.000663,0.326257,1932.286416,-3.992701,-3.872129,-3.722813,21.955432,0.207042,0.362125,0.296276,3.240774,0.017629,0.056151,0.005812,10.72828,0,0,0.0
1900-01-01 10:22:22.800,1.092323,0.000713,0.327225,1929.930574,-3.995767,-3.865456,-3.723021,21.95214,0.202629,0.367716,0.295548,3.227832,0.017768,0.055062,0.005695,9.647369,0,0,0.0
1900-01-01 10:22:23.797,1.090824,0.000603,0.326423,1931.9573,-3.96055,-3.830039,-3.71263,21.968634,0.211265,0.383154,0.287903,3.24055,0.017559,0.053983,0.006087,10.566306,0,0,0.0
1900-01-01 10:22:24.800,1.090224,0.000771,0.326392,1930.217317,-3.9641,-3.837975,-3.711504,21.96117,0.20044,0.359057,0.295783,3.199536,0.017691,0.055479,0.005733,10.550729,0,0,0.0
1900-01-01 10:22:25.797,1.093431,0.000571,0.327419,1930.462938,-3.993593,-3.875853,-3.713947,21.971399,0.212337,0.384855,0.290462,3.250424,0.018537,0.05746,0.005552,11.085854,0,0,0.0
1900-01-01 10:22:26.800,1.092066,0.000467,0.325723,1931.651033,-3.999039,-3.845958,-3.708887,21.967191,0.202136,0.39759,0.300864,3.244047,0.018343,0.056374,0.005937,10.461066,0,0,0.0
1900-01-01 10:22:27.797,1.092246,0.00065,0.326433,1930.259591,-3.977927,-3.827406,-3.699333,21.969424,0.217504,0.431185,0.293841,3.18367,0.018177,0.055275,0.005924,10.113431,0,0,0.0
1900-01-01 10:22:28.800,1.093009,0.000535,0.327079,1932.798005,-3.950491,-3.823973,-3.694753,21.962087,0.216883,0.40161,0.295785,3.207312,0.01838,0.054874,0.005816,10.315249,0,0,0.0
1900-01-01 10:22:29.800,1.091563,0.000558,0.326334,1931.704696,-4.022114,-3.830016,-3.69533,21.96791,0.219874,0.438267,0.304273,3.25064,0.01838,0.056686,0.005764,10.990964,0,0,0.0
1900-01-01 10:22:30.800,1.093694,0.000653,0.326591,1930.285539,-4.012271,-3.796152,-3.685485,21.968435,0.228735,0.405587,0.295218,3.210421,0.018914,0.053705,0.00581,10.359566,0,0,0.0
1900-01-01 10:22:31.800,1.092282,0.000406,0.326738,1930.436413,-3.898347,-3.790246,-3.676953,21.983269,0.227006,0.422508,0.294434,3.270215,0.018018,0.056303,0.005719,9.893874,0,0,0.0
1900-01-01 10:22:32.800,1.089998,0.00048,0.325884,1929.667899,-3.898609,-3.813347,-3.683516,21.97513,0.234186,0.431021,0.300216,3.18018,0.01855,0.054967,0.005636,10.206538,0,0,0.0
1900-01-01 10:22:33.800,1.091127,0.000427,0.326775,1929.493451,-3.961346,-3.859942,-3.691129,21.980644,0.219814,0.4655,0.289895,3.189026,0.0168,0.054417,0.005646,9.790781,0,0,0.0
1900-01-01 10:22:34.800,1.092361,0.000306,0.326766,1929.375581,-4.034977,-3.824766,-3.689554,21.966597,0.215428,0.408436,0.281974,3.290191,0.017899,0.054759,0.005808,11.43664,0,0,0.0
1900-01-01 10:22:35.800,1.090917,0.000453,0.326334,1931.171923,-3.987071,-3.801271,-3.666977,21.974474,0.226925,0.419873,0.287759,3.241215,0.019452,0.056619,0.005786,10.615698,0,0,0.0
1900-01-01 10:22:36.800,1.089604,0.000585,0.325976,1930.691012,-3.911472,-3.794577,-3.655032,21.977231,0.215058,0.393773,0.295275,3.239882,0.018302,0.055499,0.005747,10.760731,0,0,0.0
1900-01-01 10:22:37.800,1.090733,0.000422,0.326297,1930.153524,-3.969352,-3.807965,-3.662646,21.9792,0.211922,0.411463,0.299185,3.278093,0.017774,0.053531,0.005986,10.250703,0,0,0.0
1900-01-01 10:22:38.800,1.091663,0.000375,0.326435,1929.941358,-3.985496,-3.783421,-3.662121,21.98025,0.22164,0.403352,0.28877,3.17667,0.017582,0.056414,0.005845,10.405161,0,0,0.0
1900-01-01 10:22:39.795,1.091063,0.000402,0.32729,1931.232552,-3.88628,-3.764186,-3.660855,21.969646,0.214369,0.407416,0.271144,3.275651,0.018777,0.055315,0.005523,9.803616,0,0,0.0
1900-01-01 10:22:40.798,1.090784,0.000478,0.328141,1931.190364,-3.888858,-3.798193,-3.650912,21.983551,0.211199,0.391992,0.290486,3.293502,0.018319,0.055415,0.005827,9.68908,0,0,0.0
1900-01-01 10:22:41.800,1.091083,0.000512,0.325914,1931.573208,-3.922709,-3.793759,-3.652065,21.97516,0.213015,0.401818,0.290827,3.20408,0.017712,0.054752,0.005737,10.792938,0,0,0.0
1900-01-01 10:22:42.800,1.089342,0.000553,0.324846,1930.469416,-3.982346,-3.780664,-3.660283,21.952026,0.221094,0.368699,0.292444,3.244764,0.017443,0.056628,0.005705,10.2739,0,0,0.0
1900-01-01 10:22:43.800,1.092424,0.000411,0.327611,1929.696188,-3.875378,-3.743388,-3.631012,21.975262,0.215148,0.39446,0.286482,3.30837,0.017687,0.056605,0.005758,9.849211,0,0,0.0
1900-01-01 10:22:44.798,1.091197,0.000705,0.326305,1932.011508,-3.978439,-3.787376,-3.652357,21.957606,0.209851,0.361754,0.275695,3.1879,0.018457,0.053511,0.005832,10.676617,0,0,0.0
1900-01-01 10:22:45.800,1.09013,0.000747,0.326565,1931.695549,-3.924674,-3.781315,-3.642895,21.968871,0.209407,0.391067,0.294225,3.208653,0.018265,0.054303,0.005696,10.288275,0,0,0.0
1900-01-01 10:22:46.800,1.091678,0.000816,0.326968,1930.903179,-3.905828,-3.750869,-3.631799,21.963578,0.212928,0.369558,0.296326,3.234781,0.017936,0.056569,0.005537,9.835248,0,0,0.0
